tweets,Subjectivity,Polarity,Analysis
 what should I get from kfc tomorrow?,0.0,0.0,0
 _Sakurai  I have a perfect idea for his losing pose. He’s become chicken nuggets.,0.975,0.2,1
  🍖🍗🍔🥩🥓,0.0,0.0,0
  https//t.co/Xf1YLYqbFq,0.0,0.0,0
 _Sakurai  Steve should get a special victory animation against this thing where he eats it instead of the steak,0.5714285714285714,0.35714285714285715,1
 https//t.co/GArIyN8JJ4,0.0,0.0,0
  Shut up brand,0.0,0.0,0
 _Sakurai  He was delicious https//t.co/XKTG4if4UQ,1.0,1.0,1
  Bruh,0.0,0.0,0
 _Sakurai  https//t.co/GXQyyPJWU9,0.0,0.0,0
 _Sakurai  FALSE!,0.6,-0.5000000000000001,-1
  Is their final smash falling into a deep fryer and turning into some delicious chicken? 😋,0.8374999999999999,0.1,1
"  looked at the images was like ""why isnt this funny"" then i looked at the account",1.0,0.25,1
"  PETA kills more animals than they save

https//t.co/YZZ6Tw2rRM",0.5,0.5,1
  Looks like.... https//t.co/0dl4VZKReC,0.0,0.0,0
" POTUS CDC DOD STILL BLOCKING REFUSING EVAC of U.S. WOMAN.Left U.S.MILITARY CONTRACT WORKING DOGS&amp;U.S staffs vet cared for pets at kabul airport IN HANDS OF TALIBAN TO BE KILLED ! Make it right nopawsleftbehind 
 kabulsmallanimalrescue
operationhercules",0.26785714285714285,0.01785714285714285,1
 _Sakurai  u guys do understand just how globally you're hated right,0.41190476190476194,-0.20476190476190478,-1
 How many people's dogs did you abduct and put down today?,0.3944444444444445,0.17222222222222222,1
  Do you know the amount of characters in smash that use a fire attack? If they got the game they'd be a nugget the moment someone uses the fire flower item,0.4,-0.4,-1
 Thank you 💙,0.0,0.0,0
 balls,0.0,0.0,0
  How many characters use fire? Asking for me because yummy cooked food.,0.5,0.5,1
 _Sakurai  Id rather have fire emblem https//t.co/5Qqc4MR0V6,0.0,0.0,0
 https//t.co/5X8Bz54Gmy,0.0,0.0,0
  I hope I kill the chicken with my bare hands and roast it mua haha,0.45,-0.11666666666666664,-1
  https//t.co/kpYiLcwcOo,0.0,0.0,0
" _Sakurai  So um... You want this Chick to throw around the Coco item? Which is basically a real life chicken and yeah the Coco attacks but it attacks another Fighter so, animal fighting and abuse. Also you want ""Nugget"" to slap around the pokemon you so desperately protected 3 times?",0.75,-0.3333333333333333,-1
 _Sakurai  https//t.co/ySBeJP9CIk,0.0,0.0,0
  Bro this shit is so good 🍖🍗🍖🍗🍕🍕🌭🌭🍔🍔🥓🥓 MMMM,0.7000000000000001,0.24999999999999997,1
  https//t.co/qIdooPxDAP,0.0,0.0,0
  https//t.co/MRj45vhgDO,0.0,0.0,0
  My man got 4th smh get your fuckin game up bro,0.4,-0.4,-1
 you smell bad,0.6666666666666666,-0.6999999999999998,-1
  Peta I hope you realize Nintendo can sue you for using their game to advertise your mascot.,0.4,-0.4,-1
  If meat wasn’t meant to be eaten why is it so delicious?,1.0,1.0,1
"  Damn peta, you’re okay with showing your character  getting their ass beat and coming in last?  That’s not very vegan of you.",0.2888888888888889,0.13333333333333333,1
   sez you,0.0,0.0,0
  Tragic.  Thank you  This is archaic torture,0.75,-0.75,-1
  https//t.co/thknY1AEl3,0.0,0.0,0
  Peta sucks. If you care about animals donate to ASPCA.,0.3,-0.3,-1
 _Paris I’d cop,0.0,0.0,0
 _Sakurai  https//t.co/0RX9jz0wyW,0.0,0.0,0
  https//t.co/auHC5j4H5r,0.0,0.0,0
" _Sakurai  mfs bottom tier, he deserves to be a nugget",0.0,0.0,0
  Yum https//t.co/tJLG1t7gMx,0.0,0.0,0
 _Sakurai  Just ate chicken nuggets and they were fire af no thank you,0.95,-0.6,-1
"Because ""Not a Nugget"" never stops raising awareness of animals suffering at human hands, he'd be a perfect fit alongside Mario, Pikachu, and other heroes.

Urge _Sakurai and  to add PETA's character to the SmashBros lineup! https//t.co/XcqlEHQw5Z",0.46875,0.3109375,1
"As a downloadable fighter in SmashBrosUltimate, he could use his wits, wings, and beak (plus a trick or two tucked under his feathers) to pummel opponents and really pack a punch! https//t.co/tMC1comZ4x",0.2,0.25,1
"""Not a Nugget” has experience smashing speciesism in our action-packed spoofs of Nintendo classics!

For people who exploit, abuse, or kill animals for money, PETA’s gaming mascot is already “a new foe.” https//t.co/ehNVfnzUfT",0.45454545454545453,0.13636363636363635,1
  I will piss all over that chicken nugget,0.95,-0.6,-1
" Other animals can't do that to us. Some of them would, and do sometimes, eat us.",0.375,-0.125,-1
  Ratio,0.0,0.0,0
  https//t.co/Mju9TwqNGs,0.0,0.0,0
  Holy shit. It's Tiki https//t.co/Dlx7zBOAHp,0.8,-0.2,-1
 https//t.co/xK1s8jxLzj,0.0,0.0,0
  The meat epilogues are great,0.75,0.8,1
  https//t.co/Mk2iEltw7p,0.0,0.0,0
  Y’all with your chicken nugget pictures are making me hungry,0.95,-0.6,-1
 _Paris https//t.co/bMOVMjTvrI,0.0,0.0,0
 https//t.co/LVpYMr2Smj,0.0,0.0,0
  I am eating a nice sausage roll right now,0.7678571428571428,0.44285714285714284,1
 That chicken would make a great nugget,0.85,0.10000000000000003,1
  cringe,0.0,0.0,0
 https//t.co/XMMXlsMhfB,0.0,0.0,0
" Bro I love me some meat 
Cooked animals yum yum",0.6,0.5,1
  Jag åt en hamburgare idag. https//t.co/pHdPD7O1nW,0.0,0.0,0
  im boutta turn this nugget into kfc bro,0.0,0.0,0
"  silence brand.
no one cares.",0.0,0.0,0
  Mmm yummy tummy cows so yummy and especially chickens right out of the egg yummy in my tummy,0.7678571428571428,0.14285714285714285,1
"  Yeah...after the pokemon game you've made,  I suggest you stop. https//t.co/a7GgyHyxHr",0.4,-0.4,-1
"  Whats even worse is working away your life to someone and then being sold to slaughter, its like the ultimate betrayal humans do it without thinking twice",0.8,-0.2,-1
  Oh thank god now Nintendo can send a cease and desist to peta,0.0,0.0,0
  https//t.co/dzamIiZ6j8,0.0,0.0,0
 Hope this message goes to all other  countries as well  or it is only apply for India,0.6875,-0.0625,-1
 My god everyone in this thread is misinformed about everything and the messaging pushes away people who would care good work everyone,0.6000000000000001,0.7,1
"  cool my uncle uhh he does uhh

hollow",0.35000000000000003,0.12499999999999999,1
   wait don’t you also do this,0.0,0.0,0
"  mm chimkem nugets ,,",0.0,0.0,0
" I hope the rabbit in your logo was free, unlike the countless poor animals in their shelters.",0.6333333333333333,0.0,0
"  I am going to strictly only use Wario, kirby and dedede neutral b against it",1.0,0.0,0
 HI I LOVE MEAT LOLOLOL!!!!!!!!!!1!1!!!!!!!111111!!!!!!,0.6,1.0,1
"  https//t.co/X8T9JabTQU instead of trying to be relevant how you help anima- OH WAIT YOU DONT HELP ANIMALS, YOU KILL MORE THAN ANY KILL SHELTER COULD EVER HOPE FOR. YOUR ORG IS LITERALLY GOING FOR THE HIGH SCORE IN KILLING ANIMALS. FUCKPETA",0.6466666666666666,0.35333333333333333,1
  You know what? Maybe I should stop being a vegetarian finally after all these years,1.0,0.0,0
  Thoughts? https//t.co/yXKyE68CBC,0.0,0.0,0
  When they realize that character can win a team battle with Steve who eats steak after a match,0.4,0.8,1
  hey peta look at this funny gif https//t.co/mAmu3Rh8Zh,1.0,0.25,1
  hungy,0.0,0.0,0
  https//t.co/C4KyPPZsaz,0.0,0.0,0
 i eat eggs and you cant stop me 😼,0.0,0.0,0
" your just free get good
unlike the animals trapped in ur shitboxes that is",0.46666666666666673,0.30000000000000004,1
  This u? https//t.co/JZAcJ7AYHA,0.0,0.0,0
  Associating with animal killers like y'all is more dangerous than being in Smash tbh,0.7,-0.04999999999999999,-1
  ngl it actually looks cute,0.55,0.25,1
  mmm mi favorito https//t.co/4ds8PSO0yn,0.0,0.0,0
  Imma chop that bitch up with the buster sowrd,0.0,0.0,0
  https//t.co/ajVYkTXboh,0.0,0.0,0
  https//t.co/1gzhospRuk,0.0,0.0,0
  Look at this meal! https//t.co/iEmALXqVmS,0.0,0.0,0
  They seriously pulled a “my uncle works at Nintendo.” It funny how stupid this group of people is.,0.8888888888888888,-0.29444444444444445,-1
  https//t.co/TXIc8yXEON,0.0,0.0,0
 https//t.co/qBdZGDF45j,0.0,0.0,0
  You know what makes a salad tastes better PETA? Some grilled chicken ofc https//t.co/2ktT9Wlfme,0.725,-0.04999999999999999,-1
  https//t.co/RsjpySQXWZ,0.0,0.0,0
  it looks delicious i would munch down on that mf,0.6444444444444445,0.4222222222222222,1
 MOOOOM THE PETA ACCOUNT IS POSTING THEIR KINKS AGAIN,0.0,0.0,0
  this is a fucking mod. and not real.,0.35000000000000003,0.05,1
 _Paris https//t.co/lw0Mek4UyK,0.0,0.0,0
  Viral spoofs doesn’t sound like they’re legitimate. https//t.co/WrebOKZ9w9,0.4,0.4,1
 _Paris https//t.co/EWruuSkz8F,0.0,0.0,0
  Why didn’t you post this on 4chan,0.0,0.0,0
 _Paris https//t.co/hP4MEYKD8j,0.0,0.0,0
  Oh damn y’all got a better KD than my local shelter,0.25,0.25,1
  Now I want some chicken nuggies,0.95,-0.6,-1
  we will boil him soon Alhamdulillah,0.0,0.0,0
  It's sad what you do to them peta https//t.co/D2ja67ixkw,1.0,-0.5,-1
  Can’t wait to absolutely clobber that chicken nugget,0.925,-0.19999999999999998,-1
  That's the chicken you didn't free,0.875,-0.09999999999999998,-1
  peta malding rn https//t.co/zc3UIGfisQ,0.0,0.0,0
  I want to die,0.0,0.0,0
  You guys Rn https//t.co/GwXlHBci3Z,0.0,0.0,0
  https//t.co/WJmhtc4d15,0.0,0.0,0
 don't act like ninty forgot about this one https//t.co/v83MAFMUrf,0.0,0.0,0
  Me eating while watching your tweet https//t.co/lGwvelo9ar,0.0,0.0,0
  Hey remember when you guys said Mario was a murderer and Ash Ketchum abuses animals?,0.0,0.0,0
  God damn this is delicious! Want some ? https//t.co/RRCp13T3Kl,1.0,1.0,1
  https//t.co/OmxFy56gqi,0.0,0.0,0
  Heeyy https//t.co/PyLLDrmrY4,0.0,0.0,0
  https//t.co/cRoMDrF09c,0.0,0.0,0
  https//t.co/VZyMDb7rfF,0.0,0.0,0
  Ratio + Meat tasty + Nintendo boutta get your ass with a lawsuit,0.0,0.0,0
  no it’s gonna be this guy https//t.co/KYaBmnqdIt,0.0,0.0,0
 I’m having chicken nuggets for dinner https//t.co/7UijLFf60w,0.95,-0.6,-1
  CHICK SISTERS IN SMASH OAOAOA,0.0,0.0,0
" Hey that’s some pretty funny and cool photoshop and all, but will you guys stop abducting pets that belong to families and euthanizing them without consent? Thank you!",0.8833333333333333,0.3125,1
  https//t.co/ArNBkTCG10,0.0,0.0,0
  No one asked 😐😐,0.0,0.0,0
"  How to scare PETA in one simple step!

Send this image to them https//t.co/bykMjqUnLj",0.35714285714285715,0.0,0
 What’s the alternative?,0.0,0.0,0
  Bro that mf is low tier can't even beat Ken,0.3,0.0,0
 Fine we'll test experimental substances on you guys,0.45,0.25833333333333336,1
  Peta stop it,0.0,0.0,0
  Then wouldn't that mean horses would have evolved into humans like the apes did? Y'know would have the same features as a human and the body parts.,0.30416666666666664,-0.10416666666666667,-1
  Nintendo being a chad,0.0,0.0,0
  https//t.co/v9BpUp9Bob,0.0,0.0,0
 https//t.co/y9DvxLXyJU,0.0,0.0,0
  Cock,0.0,0.0,0
  And then you complain that the games mistreat animals and well that you have whined about it,0.0,0.0,0
  https//t.co/h9tWvqvKZo,0.0,0.0,0
  I cant wait to beat him in battle and turn him into my dinner,0.0,0.0,0
  Ok and https//t.co/j9yGxkGuWO,0.5,0.5,1
  https//t.co/HR1p2S1St6,0.0,0.0,0
 That’s why chicken&gt;&gt;,0.0,0.0,0
  https//t.co/dq2x7k7RJN,0.0,0.0,0
 https//t.co/tEyID288wt,0.0,0.0,0
 secretly eats this shit daily https//t.co/FLq3UdvXue,0.5,-0.20000000000000004,-1
 unblock pls,0.0,0.0,0
"  Me recordó a este juego, por alguna razón https//t.co/nNevBvhSlc",0.0,0.0,0
"   Peta modified your intellectual property, I would advise you take swift and decisive legal action",0.23333333333333336,0.19999999999999998,1
 If it’s one thing you and smash have in common is to beat the shit out of your beloved characters,0.7666666666666666,0.06666666666666665,1
  chicken do taste good.,0.775,0.04999999999999999,1
  https//t.co/1FWWiNfcfC,0.0,0.0,0
"  PETA, what are you guys trying to accomplish here?😑",0.0,0.0,0
  damn that mascot would make some good fucking chicken nuggets,0.775,0.04999999999999999,1
  Nugget got 4th place? I bet they really beat its meat to death. Tenderized the bad boy and turned em to a chicken nugget,0.6055555555555555,-0.36666666666666664,-1
 https//t.co/WDPryFaYgI,0.0,0.0,0
"  Those wings were to die for, could’ve used a little more sauce though.",0.5,0.15625,1
  ,0.0,0.0,0
  Hey PETA… https//t.co/ANrF0GF7dZ,0.0,0.0,0
  https//t.co/45abZaKQ2L,0.0,0.0,0
  Literally no moveset,0.0,0.0,0
  Haha so funny so relateable,0.65,0.225,1
  https//t.co/mIb3lLt4mJ,0.0,0.0,0
  Choose ur fighter ….. obscure meme fighter has been chosen,0.0,0.0,0
 yo that chicken sandwich good tho,0.775,0.04999999999999999,1
  https//t.co/GUBwirA0H7,0.0,0.0,0
  Looks like a tasty nugget,0.0,0.0,0
  Meat1!1!1! Did I scare y'all mf 🤣🤣🤣🤣💀💀 https//t.co/acagenMtu8,0.0,0.0,0
"  I got your disturbing ad with owl screams the other day. Eat shit, PETA.",0.6583333333333333,-0.27499999999999997,-1
  i cant wait to use Wario's neutral B and bite the shit out of the chicken,0.875,-0.4,-1
  fix the E on your logo smh,0.0,0.0,0
  https//t.co/8xeHx1GdCo,0.0,0.0,0
  https//t.co/zsbjHjnxUa,0.0,0.0,0
  So technically you’re advocating for animal cruelty by putting him in a game where he can be beaten the shit out of?,0.43333333333333335,-0.20000000000000004,-1
"  Hey peta that wouldn't work because wario, kirby, and king dedede all eat their opponents",0.0,0.0,0
 https//t.co/22wqe25EP2,0.0,0.0,0
  Looking kinda tasty👀🤤,0.0,0.0,0
"  Idk, I'd fry him up into a tasty nuggie happy meal with a free space jam toy https//t.co/4hJALZDr4w",0.9,0.6000000000000001,1
  Beef it's what for dinner https//t.co/M3kZYiLutq,0.0,0.0,0
  AY YO PETA BLOCK ME https//t.co/mPyuXW7LaR,0.0,0.0,0
  Do you also euthanize nekos? https//t.co/FbIJEUQVy5,0.0,0.0,0
  Lol whoever was playing Not a Nugget is trash imagine losing despite being on the same team as the first place winner,0.38611111111111107,0.35000000000000003,1
 https//t.co/QzYpUTIhoe,0.0,0.0,0
 https//t.co/GFR8KQXRD4,0.0,0.0,0
  Lol didn’t you kidnap and murder someone’s pet dog?,0.7,0.8,1
  Mmmmmm delicious https//t.co/HqyaNCa7DW,1.0,1.0,1
 https//t.co/Nnxfh3wvPB,0.0,0.0,0
 Dont care didnt adk + ratio,0.0,0.0,0
 https//t.co/uIumugLOxL,0.0,0.0,0
 https//t.co/QUAZKR7Qeq,0.0,0.0,0
 https//t.co/gYhoQkxz2R,0.0,0.0,0
  looks yummy,0.0,0.0,0
 https//t.co/Cq51RTxFX7,0.0,0.0,0
 https//t.co/5xpfrO55zK,0.0,0.0,0
  https//t.co/tL2wAtMZ2q,0.0,0.0,0
  https//t.co/OVUDhIvoB9,0.0,0.0,0
   https//t.co/nzzxa1JvVD,0.0,0.0,0
 https//t.co/RoAESoWgyi,0.0,0.0,0
 https//t.co/nWpPv5o5tl,0.0,0.0,0
  Mmmm. https//t.co/91lUMkOnB7,0.0,0.0,0
 https//t.co/qhdixU3vsH,0.0,0.0,0
 https//t.co/EfzeUHsYCB,0.0,0.0,0
 https//t.co/bTW2LRxsz6,0.0,0.0,0
  https//t.co/RH9d2MLzcd,0.0,0.0,0
  https//t.co/wQAobZlsNM,0.0,0.0,0
 _Paris https//t.co/wdn73eRRKX,0.0,0.0,0
"  No peta, nintendo despises you",0.0,0.0,0
 https//t.co/PJbQb49tU4,0.0,0.0,0
 https//t.co/5g82z8NLE1,0.0,0.0,0
 better do it people because PETA put down over 90% of the animals the supposedly rescue. I know farmers who kill less of their livestock than this lot,0.2851851851851852,0.05925925925925926,1
  https//t.co/Ji62n6Ikxw,0.0,0.0,0
  HIDE MY TWEET YOU POOPY HEADS https//t.co/xhdUsVYzA0,0.0,0.0,0
 respond if killed 90% of shelter animals donate,0.0,-0.2,-1
 same channel same dog same yard same situation different baby!   supports baby monkey torture and no one does anything to stop it! https//t.co/youUU6G0L9,0.18333333333333335,-0.010416666666666666,-1
"  Ight I'm gonna be honest this is pretty based coming from Peta
I WILL main Not a Nugget mark my words",0.7444444444444445,0.33888888888888885,1
   _Latino    just thought I’d say I have been reporting this video since it came out. Why isn’t peta fighting YouTube? Why does peta only go after smaller companies? https//t.co/TkmMVgrP9Q,0.75,0.0,0
  Who wants spicy fried chicken https//t.co/HEDaqyKXBm,0.525,-0.19999999999999998,-1
"  It's gonna get eated) I sure do love meat, oh no I hope I don't get blocked that would be horrible horribleee horrible I say my favorite type of meat is chicken! It's just so good and how the flavor melts in my mouth yum yum! Hopefully I don't get blocked 🤪",0.8626984126984129,-0.05357142857142857,-1
  Yum,0.0,0.0,0
 _Paris I hope the rabbit in your picture is free lol,0.75,0.6000000000000001,1
  Lol have fun getting sued,0.44999999999999996,0.55,1
" ✍️✅😡 Jackass by name , Jackass by nature still does not give them the right to torture , Torment and brutalise imprisoned animals so they can have sick fun!",0.6785714285714286,-0.21071428571428572,-1
"  Shut the fuck up + look at my little doggy, she is so cute https//t.co/7677wDAMV4",0.7000000000000001,-0.029166666666666674,-1
  _Sakurai ,0.0,0.0,0
  Is that food ?,0.0,0.0,0
  this looks really good ngl https//t.co/cYGonjS8R5,0.6000000000000001,0.7,1
  https//t.co/r0qqpXDvHW,0.0,0.0,0
  https//t.co/0TPFf8Ea2Q,0.0,0.0,0
 I’ll go vegan for a week if you unblock me and maybe stay that way,0.0,0.0,0
  tasty ass chicken,0.95,-0.6,-1
" block me
i love eating meat
it is tasty",0.6,0.5,1
  Time to get sued,0.0,0.0,0
  F tier fr frr,0.0,0.0,0
  https//t.co/MSPaHLuVin,0.0,0.0,0
  https//t.co/zZr2ISPMXS,0.0,0.0,0
  This is absolutely some sick ass bulls!@. I GET SO FRUSTRATED THAT PEOPLE CANT TREAT EACH OF US LIVING BEINGS WITH LOVE AND RESPECT FOR ALL!,0.6392857142857142,-0.1919642857142857,-1
"  , Y no Timbaktoo or hooo la la la from you . Which glue you paste on lips ? Kerla Glue I assume . https//t.co/iiPVdTeteR",0.0,0.0,0
  https//t.co/NeKXRaWpy5,0.0,0.0,0
  I just did and Grey said he would pass my comments on the upper management!,0.05,-0.025,-1
" unblock me today or i will eat a burger,
a non-vegan burger",0.0,0.0,0
  Vuestra conducta extremista y totalmente fuera de contexto hace mas daño que ayuda a la lucha a favor de los derechos y la calidad de vida de los animales https//t.co/IqT48iFEiF,0.0,0.0,0
  Guess I gotta main bowser to get some KFC in here.,0.3333333333333333,0.16666666666666666,1
  Lemme load up smash to check them out! https//t.co/HOQwTt95Zz,0.0,0.0,0
  Ratio + any other character would be better.,0.4375,0.1875,1
  nugget https//t.co/TrGM8S9rDf,0.0,0.0,0
"  peta, using mods on nintendo games will get you sued, lol",0.7,0.8,1
   Absolutely disgusting,1.0,-1.0,-1
  I hope this is ine of his alt costumes https//t.co/treA1zmar6,0.0,0.0,0
  New crispy chicken pretzel fries at burger King crunchy pretzel on the outside tender juicy white meat chicken inside New crispy pretzel chicken fries or try original chicken fries only at burger king,0.6509090909090909,-0.1752272727272727,-1
  THEIR ASSES ARE GONNA GET SUED,0.0,0.0,0
  Hungry for some chicken Nuggets rn alongside a hamburger,0.95,-0.6,-1
  I want some Mcdolnalds rn,0.0,0.0,0
  https//t.co/mQJXdAvmBc,0.0,0.0,0
 Oh my god Is bojack 000,0.0,0.0,0
" You do realize that since it shows that Ken won, the chicken got its ass beat right?",0.7428571428571429,-0.15714285714285714,-1
  https//t.co/LPrvNVumJ0,0.0,0.0,0
 Maybe they'll be in the game after you stop killing animals. https//t.co/WIHBcI3jyN,0.4,-0.4,-1
  have you consumed fevicol https//t.co/QM13oGZQxC,0.0,0.0,0
  https//t.co/Oe8J1njJSZ,0.0,0.0,0
  https//t.co/Nzb9IecrS9,0.0,0.0,0
 pussies,0.0,0.0,0
  https//t.co/FoCpaRxjLR,0.0,0.0,0
"  Bouta hit that bitch with pk fire, make him take that “not a” out of his name",0.0,0.0,0
  https//t.co/zX0cgzB2A5,0.0,0.0,0
"  If that little shit was the last DLC fighter, id buy ultimate just so i could kick his ass over and over again",0.5916666666666667,-0.096875,-1
 And no one still does,0.0,0.0,0
  cap,0.0,0.0,0
  Thought this was fake until I saw thumbs up Ken,1.0,-0.5,-1
  https//t.co/ux7urWni03,0.0,0.0,0
  https//t.co/VKbWJ90aKB,0.0,0.0,0
  Sadly one of the better looking fakes for Ultimate,0.8333333333333334,0.0,0
  I'm eating pizza,0.0,0.0,0
  https//t.co/yuWgKbIAAN,0.0,0.0,0
  Criticais a pokemon por que captura y combates de bichos y luego meteis a un pollo a ser ostiado por y a dar ostias a otros. https//t.co/VBWYyb0J16,0.0,0.0,0
  Remember how you kidnapped that little girls chihuahua off her porch and euthanized it 3 hours later?,0.25,-0.09375,-1
  Interesting how 80% of the animals in your shelters are euthanized compared to the average 3%,0.44999999999999996,0.175,1
 https//t.co/qaMNUDix7i,0.0,0.0,0
  Good to know peta supports beating up animals!,0.6000000000000001,0.875,1
  Idk about that chief https//t.co/dxsooYcQo8,0.0,0.0,0
  🤣😂🤣😂 standard uniform for peta has to include massive shoes and a squeeky red nose surely?!,0.4722222222222222,0.15625,1
"  YOU DIDNT EVEN ADD THE STACHE OR HAT, DO YOU EVEN KNOW YOUR OWN DAMN CHARACTERS?!",1.0,0.75,1
  Ratio https//t.co/urV7ZumyhZ,0.0,0.0,0
  nice! they added new food to smash!,0.7272727272727273,0.4602272727272727,1
"  Please block me, it will be my destiny
Please https//t.co/CkUTuRmwO2",0.0,0.0,0
"  Animal Euthanasia shelters are great, amirite?",0.75,0.8,1
  https//t.co/aGmodKDgeh,0.0,0.0,0
 this is literally so funny i can’t,1.0,0.25,1
  https//t.co/QgDnSY9dw4,0.0,0.0,0
 No shit sherlock,0.8,0.1,1
  the day they add you to smash is the day I do nothing I don't own smash but if I did ill refund the game,0.7999999999999999,-0.10000000000000002,-1
" fuck you guys, I’ve been trying to go vegan and turn a new leaf and some ass who works for you just decided to do this shit. I’m fucking livid cancelpeta https//t.co/mDcPSwDx0y",0.6636363636363636,-0.26590909090909093,-1
"  Hey, PETA. My dad is the CEO of Nintendo of Korea. I can confirm this is real. Want a fistbump? https//t.co/YaUViLNbWp",0.30000000000000004,0.2,1
  https//t.co/79EjRJeRIt,0.0,0.0,0
  Extremely rare peta W,0.9,0.3,1
 that bunny in the logo is free unlike all the animals in your shelters getting murdered,0.8,0.4,1
  i am going to pick any character with fire attacks and then cook the nugget,0.0,0.0,0
 Probably got cooked by Ken's fierce shoryuken.,0.0,0.0,0
 Peta gaming when? 🍖🥩🥓🍗🍖🥩🥓🥓🍗🍔🍗🥓🍖🥩🥓🍗🍔🍔🥓🥩🥓🍗🍗🍔🥩🍗🍗🥩🍗🥩🥩🥓🥩🥩,0.0,0.0,0
" believe you me, if animals had the chance and intelligence to do this to us they would",0.0,0.0,0
  Dang bro you got the whole squad laughing,0.4,0.2,1
 IT'S THE CIRCLE OF LIFE,0.0,0.0,0
  Nintendo gotta send PETA a C&amp;D for this,0.0,0.0,0
  peta run they r gonna tank yo butt,0.0,0.0,0
   GET THEM,0.0,0.0,0
  Anti-cruelty law please step in,0.0,0.0,0
  Get their ass Nintendo https//t.co/9r28kJjNqQ,0.0,0.0,0
  Man this is good sushi https//t.co/4sgySDnuOS,0.6000000000000001,0.7,1
  Didn’t you kidnap a little girls pet chihuahua and kill it?,0.5,-0.1875,-1
"  cool i got the pass early, dudes op af https//t.co/Ub7L8Ny35j",0.475,0.22499999999999998,1
 https//t.co/truZXbXjh2,0.0,0.0,0
 HELLO https//t.co/c1EAFMB8TX,0.0,0.0,0
  Embrace the S U C C https//t.co/QKg8jx6Vh4,0.0,0.0,0
"  ""noo dont eat farmed chickens. also dont ask what we do to peoples pets.""",0.0,0.0,0
  He tasted hella good,0.6000000000000001,0.7,1
  Looks tasty,0.0,0.0,0
" you know that the Onion is not to be taken serious,..right?",0.0,0.0,0
" So we can experiment on humans then, it's not like I've been doing that already",0.0,0.0,0
  https//t.co/oi5Vhks7rV,0.0,0.0,0
"  Do you know what the game consist of ? It's not very vegan-friendly to beat up to death a little chicken
It's more ethic to make nuggets of it",0.53,-0.15750000000000003,-1
"   You're worried about turkeys, but you have nothing to say about Fauci using taxpayer $ to fund the torture of dogs, or Biden's Military leaving dogs in cages when they vacated Afghanistan. Don't preach at us until YOU practice what you preach.",0.1,-0.1,-1
  https//t.co/Doek9ZEYeg,0.0,0.0,0
 Where were you on Eid uh adha ???,0.0,0.0,0
"  Peta I'm actively eating at least 1 chicken sandwich a day and I still don't kill as many animals as you do in your ""shelters""",0.6125,-0.1333333333333333,-1
  Ayo peta do you like your pizza with or without bones https//t.co/KRs6RjYYIU,0.0,0.0,0
  https//t.co/KgKvNVf8eO,0.0,0.0,0
"  What do you guys mean ""mods"" and ""fakes""?
There's  and if he's there, it's always real💯",0.6875,-0.3125,-1
" How about having ""Red Meat"" lovers sample 'Beyond Meat' varieties, without being told if necessary...? Won't take a day off any live creatures's life!",0.5,0.056818181818181816,1
  I ate him,0.0,0.0,0
 No one believes you actually stand for animal rights given all the dogs you kill 🤷🏼‍♂️,0.1,0.0,0
" I hope the rabbit in your logo was free, unlike the countless poor animals in their shelters.",0.6333333333333333,0.0,0
"  I hope the rabbit in your logo was free, unlike the countless poor animals in their shelters.",0.6333333333333333,0.0,0
  I ate some chicken yesterday and it was pretty good,0.85,0.11666666666666665,1
" _Paris I hope the rabbit in your logo was free, unlike the countless poor animals in their shelters.",0.6333333333333333,0.0,0
"  Finally I, Super Mario, can beat a chick, then fry it with fire balls and enjoy a nice chicken dinner",0.7791666666666666,0.18333333333333338,1
  Anyways guys y'all want some chicken nuggets from McDonald's?,0.95,-0.6,-1
   loo,0.0,0.0,0
 Looks tasty ngl,0.0,0.0,0
  Chicken https//t.co/U6rB8Kq1oM,0.95,-0.6,-1
 Neeeed https//t.co/VPyKsAAsaR,0.0,0.0,0
"  I’m not taking a persons life, I’m taking an animals life. Something not someone.",0.0,0.0,0
  J'ai faim,0.0,0.0,0
  Nintendo stealing dogs from families and murdering them too?,0.0,0.0,0
" No one believes it now, because I ate the “Not a Nugget” nugget",0.0,0.0,0
  Sega. https//t.co/MQvZGbOyfT,0.0,0.0,0
  https//t.co/SbDGGJoIXv,0.0,0.0,0
"  










































Steve ate meat lmao https//t.co/yfVmoU9nEx",1.0,0.6,1
  That can't be not a nugget! IM notnugget!,0.0,0.0,0
  Why do you guys steal dogs from loving families just to put them down,0.6194444444444445,0.2222222222222222,1
"  Damn, what did y’all edit this with? A pair of scissors and a glue stick?",0.0,0.0,0
  https//t.co/hXmPFD2jZt,0.0,0.0,0
  https//t.co/aqBvPyruIH,0.0,0.0,0
  And for his final smash! https//t.co/p66BcM29Ry,1.0,0.0,0
"  Open up PETA

I just want to talk. https//t.co/aW97p85ZRA",0.5,0.0,0
  hey peta when are we getting the pokemon black n' blue remaster👀🍖🥓🥩🥓🥓🥩🍖🥓🥩 https//t.co/Th52PfhXr5,0.26666666666666666,-0.08333333333333333,-1
  Bro is this happening fr 😭,0.0,0.0,0
 Done 👍👍,0.0,0.0,0
  this burger is so good,0.6000000000000001,0.7,1
  Nintendo should clap peta instead of us,0.0,0.0,0
   Good I hate turkeys,0.75,-0.050000000000000044,-1
  Big Mac chicken butt,0.525,-0.3,-1
